time,temperature
708,-0.41561275769448075
709,-0.660979815020046
710,-0.8176050105472623
711,-1.0861288788791552
712,-1.1684610317593227
713,-1.1758124631053013
714,-1.3529667131622711
715,-1.4823678999815946
716,-1.2542442997202687
717,-1.2316958247859382
718,-1.106807924862385
719,-0.9049131356088327
720,-0.7547120629405385
721,-0.4150178468033989
722,-0.0999255924200685
723,0.050433420807888714
724,1.7837685128963454
725,0.6791628313166782
726,0.8250593709390923
727,1.1237522503292114
728,1.1260663258629071
729,1.336271422308831
730,-0.01218870065708423
731,1.346119988118938
732,1.3199974944269703
733,1.198528103467009
734,-0.4644859622626991
735,0.7416466654193091
736,0.5257848508656875
737,0.32880516665526416
738,0.12982389353316176
739,1.2362761473423745
740,-1.7701204486488629
741,-2.0486628486878358
742,-0.9847061178948449
743,-1.0185631911709037
744,-1.2277139794632423
745,-1.405779088592473
746,-1.3977895673093532
747,-1.2527962251286635
748,-1.1646497527666686
749,-1.2017239594813482
750,-0.8256041156964391
751,-0.6987852738904746
752,-0.4836202194722835
753,-0.342234949764615
754,0.15335505056985074
755,0.27336020708416175
756,0.48475518857618
757,0.7439309096708261
758,0.9731079791449546
759,1.0808101774475192
760,2.6704488072997257
761,1.3339267659482534
762,1.242447504256418
763,1.264858088184827
764,1.1585352739167778
765,1.0429720169345487
766,0.8790654941938391
767,0.7112516842550284
768,0.4328696264017337
769,0.17659171817601396
770,-0.13265201820644193
771,-0.3028009555009824
772,-0.621943418626697
773,-0.6974843536017588
774,-1.0895948850192956
775,-1.1868090811752563
776,-1.2035345377805649
777,-1.425936879971296
778,-1.4150784573042683
779,-1.3747294364901543
780,-1.2043544111684978
781,-1.0642691526638581
782,-0.836956129241986
783,-0.5485781380455366
784,-0.45113944930479727
785,-1.490374752483539
786,0.1926045367398339
787,0.2595758245079364
788,0.6420256389559476
789,0.8675385166080436
790,1.042371747806262
791,1.2446339495592926
792,1.3929876751981538
793,1.3225334135847235
794,1.4948097905430782
795,1.230954793486412
796,1.1566879937372996
797,1.0114984670125229
798,0.6894528108792991
799,0.5889158216362146
800,0.30187315328210856
801,0.041811437010989154
802,-0.16873133461994308
803,-0.49688395301576394
804,-0.6655164993843226
805,-1.0427208676616664
806,-1.1421623863728732
807,-1.1678337065024305
808,-1.3366296946952951
809,-1.4390086660873098
810,-0.04688264981033322
811,-1.2960709223443165
812,-1.2018358916725076
813,-0.9026564753502729
814,-0.9137021060054766
815,-0.5355737662898366
816,-0.3123108351330504
817,-1.3989040169600577
818,0.282867220980812
819,0.4936424796765478
820,0.8430056013880335
821,0.9577604247930029
822,1.1344683650720015
823,1.3428386360155595
824,1.3672586954724761
825,1.366426328061398
826,1.311170869198434
827,1.139385678715429
828,1.0906940384519654
829,2.3844809232954494
830,0.6410404472574447
831,0.3413835312318413
832,0.04084543196704528
833,-0.25785121873721706
834,-0.4166952870983697
835,-0.6803737479476281
836,-0.7972185496593303
837,-1.0634746127262784
838,-1.1606795628217312
839,-1.2626627360715004
840,-1.2708729331166382
841,-1.3665364860284195
842,-1.2192032223693003
843,-1.1426756245403125
844,-1.0868373296784342
845,-0.8850819039067208
846,-0.5551406438844931
847,-0.349892040994775
848,-0.21027869139724026
849,0.22817646736843003
850,0.49097223208630286
851,0.7305049357711018
852,1.0359615429368505
853,1.083467695534773
854,1.140183471359793
855,1.3721160272316886
856,1.371172843059403
857,1.3789100965605297
858,1.3062821443693857
859,1.146450455137481
860,0.9276111655650874
861,0.7510008613935613
862,0.5050760625504331
863,0.22471716021640212
864,-0.0038369794017609035
865,-0.2921620283096682
866,-0.5388297208613946
867,-0.8525981358331504
868,-1.003225924753536
869,-1.2276614462550655
870,-1.3417093690695978
871,-1.245603798605363
872,-1.424020094168124
873,-1.2836853122003413
874,-1.3401914955808676
875,-1.0930059128019574
876,-0.8319151845555938
877,-0.6301395592825613
878,-0.48717186263055334
879,-0.11874084154963621
880,0.07317767816109091
881,0.30006586233910837
882,0.5365496326190247
883,0.7104315322542444
884,1.0732878903482748
885,1.2472361769335658
886,1.4136801615596977
887,1.3302004477996408
888,1.3317953154638245
889,-0.0962845064986755
890,1.2157415169155985
891,1.05201612035356
892,0.7445618502970847
893,0.6509529244169526
894,0.404516549838423
895,0.11569036741700357
896,-0.1890816952998158
897,-0.5670485980221879
898,0.6818729502135479
899,-0.9100378562726174
900,-1.1176475534317987
901,-1.221216262421882
902,-1.3319258466437547
903,-1.3500803032787694
904,-1.3470462748128504
905,-1.3017120852187807
906,-1.225104586462994
907,-1.0679175983296236
908,-0.7553265642119731
909,-0.5446140071304781
910,-0.2563425961951341
911,0.015199857100276198
912,0.2469965315788567
913,0.6459732004053808
914,0.7213673949914338
915,0.9696876257795815
916,1.1018403620227388
917,1.237943291530928
918,1.2678972144907596
919,1.4068420575202392
920,1.2930330919170376
921,1.2890563181407553
922,1.1827764920065322
923,0.9308449324555884
924,0.6809125859082656
925,0.4942779260322586
926,0.24909718112864043
927,-0.016042629153568858
928,-0.41868854778825393
929,-0.4814522067222277
930,-0.875175211198649
931,-1.1084310361828478
932,-1.1315379716974316
933,-1.3085174396306123
934,-1.3381347056024042
935,-1.337661393524044
936,-1.1881388099813612
937,-1.1954361883722466
938,-1.0261159990512798
939,-0.891227667191417
940,-0.6915144256154715
941,-0.33478218474681315
942,-0.08733114514154941
943,0.2509852586633926
944,0.3572150498059805
945,0.6841570471844793
946,0.9345249019569695
947,0.9568946241720413
948,2.487712255985396
949,1.346368187714127
950,1.3735995867471285
951,1.3053463787559278
952,1.3478037653973596
953,1.1111332183278484
954,0.9135079909511156
955,0.8163046216244975
956,0.5864647258036191
957,0.38579041492636656
958,0.06804701479809236
959,-0.16127648688927163
960,-0.5456384137854251
961,-0.6638276763687168
962,-1.0072711952462825
963,0.3155841024699108
964,-1.2580148027497478
965,-1.3274154787461203
966,-1.3842129540761725
967,-1.339900485584706
968,-1.2747280799220715
969,-1.2241748372436851
970,-1.0080925772195763
971,-0.7831703335801565
972,-0.48182648688096313
973,-0.2034437654766739
974,1.3687890107762333
975,0.3265692392590759
976,0.5884641180774929
977,0.77205473750986
978,0.8314295056058029
979,1.1631947910780358
980,1.3774584752980392
981,1.308985118510306
982,1.4093880843785669
983,1.2703463543092681
984,1.1806546406676637
985,1.2268429681957496
986,-0.4649748367647024
987,0.6137482178573116
988,0.5079004656385243
989,0.1865559146161059
990,-0.07911304125560017
991,-0.5013157515670887
992,-0.6477527932183426
993,-0.8467524590669493
994,-1.0552795427611874
995,-1.26445082794624
996,-1.321500031541408
997,-1.2526313980530612
998,-1.374589987724404
999,-1.248203913603282
